,Unnamed: 0,1700022I11Rik,1810046K07Rik,5031425F14Rik,5730522E02Rik,Acta2,Adam2,Adamts2,Adamts4,Adra1b,Alk,Ankfn1,Ano4,Aqp4,Asic4,B4galnt2,B4galnt3,Barx2,Bcl11b,Bdnf,Bgn,Blank-1,Blank-10,Blank-2,Blank-3,Blank-4,Blank-5,Blank-6,Blank-7,Blank-8,Blank-9,Blnk,Bmpr1b,Brinp3,C1ql3,C1qtnf7,Cacng5,Calb1,Calb2,Camk2d,Car3,Cbln2,Cbln4,Ccbe1,Ccdc162,Ccdc3,Ccdc80,Ccnb1,Cd14,Cd24a,Cd52,Cdca7,Cdcp1,Cdh12,Cdh13,Cdh20,Cdh9,Ceacam9,Cemip,Chat,Chn2,Chodl,Chrm2,Chrna2,Cldn5,Clrn1,Cnr1,Cntnap5b,Cobll1,Col14a1,Col15a1,Col23a1,Col24a1,Col25a1,Corin,Cplx3,Crhr2,Crispld2,Cspg4,Ctss,Cux2,Cxcl14,Daam2,Dmkn,Dnase1l3,Dscaml1,Egfem1,Egfr,Egln3,Egr2,Elfn1,Enpp6,Epha7,Fam19a2,Fam84b,Fbxl7,Fezf2,Flrt3,Flt1,Fndc7,Fosb,Foxp2,Frem2,Fst,Gad1,Gad2,Gfap,Glra1,Gpc6,Grik1,Grin3a,Grm1,Grm8,Hpse,Hs3st5,Igf2,Igfbp4,Igfbp5,Igfbp6,Ikzf2,Il1rapl2,Il4ra,Inpp4b,Iqgap2,Itgb8,Kcng1,Kcnj8,L3mbtl4,Lama3,Lamp5,Lhx6,Lmo1,Lsp1,Ltf,Luzp2,Lypd1,Lyzl4,March1,Marcksl1,Meis2,Moxd1,Mrc1,Mrgprx2,Muc20,Mup5,Myh14,Ndst4,Nhs,Nkain3,Nnmt,Nos1,Npas1,Npnt,Npsr1,Npy2r,Nr2f2,Nr4a1,Nr4a2,Ntng2,Nxph1,Nxph2,Nxph4,Olah,Olfm3,Opalin,Oprk1,Osr1,Otof,Parm1,Pcdh8,Pde11a,Pdgfc,Pdgfra,Pdlim5,Penk,Phactr2,Plch1,Plcxd3,Pld5,Plekhg3,Pou3f1,Pou3f3,Pou6f2,Prdm8,Prok2,Prokr2,Prox1,Prr16,Prss12,Prss23,Ptger3,Ptprk,Ptprm,Ptprt,Ptpru,Pvalb,Pxdc1,Rab3b,Ramp1,Reln,Rerg,Rfx3,Rgs5,Rgs6,Rnf152,Ror1,Rorb,Rprml,Rspo1,Rxfp1,Rxfp2,Satb2,Scgn,Sema3e,Sema5a,Serpinf1,Sertm1,Sgcd,Shisa9,Slc17a6,Slc17a7,Slc17a8,Slc25a13,Slc30a3,Slc32a1,Slc44a5,Slco5a1,Sncg,Sox10,Sox6,Sp8,Spon1,Sst,St6galnac5,Sulf1,Sulf2,Syndig1,Syt10,Syt6,Tac2,Tbc1d4,Tcap,Teddm3,Tenm3,Th,Thbs2,Thsd7a,Timp3,Tmem163,Tmtc2,Tnfaip6,Tox,Trp53i11,Trpc4,Trpc6,Tshz2,Tunar,Ubash3b,Unc13c,Unc5b,Unc5d,Ust,Vip,Vipr2,Vtn,Vwc2,Wipf3,Wnt7b,Zfp804b,area,position,total_reads,simpleClass,x_um,y_um
1421,1421,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,120,0,0,0,0,0,0,0,0,0,4,1,5,0,0,1,2,0,0,4,1,0,0,1,0,1,12,0,0,0,2,1,0,0,4,0,0,0,8,2,0,0,0,0,0,3,2,0,2,0,0,0,8,0,0,0,0,0,0,12,0,2,0,190,0,0,2,0,0,0,2,0,0,1,0,0,2,0,12,0,0,0,0,1,0,1,1,0,0,0,7,0,0,1,4,0,0,1,1,0,0,0,6,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,28,0,6,0,0,1,2,3,1,0,0,0,22,0,1,0,0,0,0,1,0,0,0,3,0,488,0,0,0,0,1,2,0,0,0,0,0,6,1,0,9,0,0,0,2,1,0,2,5,2,0,0,0,0,1,0,0,0,4,0,1,0,0,0,1,1,2,0,0,8,3,0,0,1,262.44000000000887,[2416.16337076 5443.9830543 ],1074,105,2416.16337076,5443.9830543
1422,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,94.77000000000278,[2413.91337076 6269.7330543 ],328,96,2413.91337076,6269.7330543
1423,1423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,1,0,0,1,0,0,1,0,0,12,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,1,1,0,3,0,0,2,0,0,0,38,0,0,0,0,1,0,0,0,0,0,200,0,0,3,0,0,0,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,14,0,0,1,2,0,2,0,0,0,8,2,0,0,0,0,0,0,0,1,0,4,6,370,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,2,12,0,0,4,5,0,1,259.20000000000164,[2416.16337076 6169.3830543 ],981,225,2416.16337076,6169.3830543
1424,1424,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,1,0,1,0,252,186,1,1,0,9,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,16,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0,12,0,158,0,0,0,2,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,44,1,0,0,1,4,0,0,0,0,0,1,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,2,1,1,1,0,2,0,0,5,0,0,0,307.79999999999836,[2418.41337076 5351.2830543 ],1061,107,2418.41337076,5351.2830543
1425,1425,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,3,1,0,0,1,0,2,4,0,0,0,2,1,0,0,0,4,0,0,10,2,0,0,1,1,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,1,0,254,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,4,0,2,0,0,1,16,0,0,0,4,0,1,0,0,0,0,2,3,570,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,233.28000000001282,[2418.86337076 5053.3830543 ],1064,105,2418.86337076,5053.3830543
1426,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.55000000000248,[2418.41337076 5167.2330543 ],357,64,2418.41337076,5167.2330543
1427,1427,0,1,0,2,5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,0,0,0,0,0,0,3,1,0,30,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,98,0,0,0,4,0,1,0,0,0,0,4,4,0,0,1,0,0,0,3,0,0,0,0,0,3,4,0,1,0,8,0,0,0,2,0,0,0,10,4,0,0,0,1,0,3,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,2,0,210,0,0,3,0,0,0,2,0,0,5,0,1,2,0,6,0,0,0,0,0,0,0,3,0,1,0,18,0,0,0,8,0,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,1,1,0,20,0,34,0,0,5,6,1,0,0,0,0,20,1,1,0,5,0,0,0,0,0,1,1,1,374,0,1,0,0,2,0,0,0,0,1,1,4,0,0,10,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,2,0,4,0,10,0,0,0,0,0,0,4,1,0,1,1,0,0,409.8600000000001,[2420.66337076 5733.3330543 ],1029,97,2420.66337076,5733.3330543
1428,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,170.1000000000049,[2417.06337076 5857.5330543 ],362,97,2417.06337076,5857.5330543
1429,1429,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,0,2,0,1,0,0,0,0,0,0,1,0,40,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,90,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,2,0,4,1,0,0,0,0,2,72,0,0,0,0,0,0,2,1,3,2,208,0,0,5,0,0,0,2,2,0,5,1,0,0,0,16,0,0,0,0,1,1,0,1,0,0,0,28,3,1,0,5,0,0,1,0,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,2,2,0,0,3,1,0,0,0,0,2,3,2,0,0,16,0,30,2,0,1,3,0,6,0,0,0,44,2,0,0,7,0,0,0,0,1,0,0,2,696,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,1,8,0,0,0,4,2,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,1,0,6,0,0,3,5,0,0,292.4099999999969,[2419.31337076 6320.1330543 ],1531,97,2419.31337076,6320.1330543
1430,1430,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,0,134,0,0,1,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,2,1,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,204.11999999999625,[2417.96337076 4703.2830543 ],675,96,2417.96337076,4703.2830543
1431,1431,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,110,0,0,1,0,0,0,1,1,0,2,1,0,3,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,0,40,0,0,1,0,0,2,0,0,0,22,0,1,0,1,0,0,0,0,0,0,0,0,762,0,3,0,0,0,0,0,0,5,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,409.86000000000917,[2422.01337076 4955.2830543 ],1218,96,2422.01337076,4955.2830543
1432,1432,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,1,0,0,2,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,1,0,0,10,0,0,0,1,0,0,2,3,0,0,0,0,1,16,0,0,0,0,1,0,0,0,1,0,176,2,0,2,0,0,0,1,0,0,15,1,1,1,0,8,0,2,0,0,0,0,0,0,0,0,0,11,2,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,0,2,0,0,3,0,0,1,1,0,3,1,0,0,0,0,2,0,1,0,0,8,40,0,50,3,0,2,2,0,1,0,0,1,44,0,0,0,1,0,0,0,1,0,0,2,2,946,0,1,0,0,0,0,1,0,0,0,0,14,1,0,2,0,1,2,4,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,3,1,0,0,335.34000000000265,[2419.76337076 5074.5330543 ],1583,105,2419.76337076,5074.5330543
1433,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,16,2,0,0,0,0,0,0,1,0,1,0,0,0,18,0,0,0,0,0,0,0,0,1,0,82,0,0,2,0,0,0,0,0,0,2,0,1,2,0,10,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,16,1,2,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,246.24000000000683,[2418.86337076 5257.2330543 ],598,97,2418.86337076,5257.2330543
1434,1434,0,0,0,1,7,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,3,2,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,3,0,0,1,0,0,2,4,0,0,0,0,1,0,2,0,0,0,0,26,20,0,0,0,3,0,4,3,0,1,0,0,1,28,0,0,0,1,0,0,0,0,1,0,18,0,0,3,0,0,0,3,0,0,1,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,15,5,5,0,2,0,0,1,0,0,0,0,0,0,0,6,1,0,54,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,5,5,16,0,44,0,0,2,1,0,5,0,0,0,14,4,2,0,9,0,0,0,0,1,1,3,1,666,0,2,1,0,1,0,0,0,0,0,0,44,1,0,1,0,1,0,2,0,0,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,2,0,1,285.1199999999954,[2421.56337076 5317.9830543 ],1220,107,2421.56337076,5317.9830543
1435,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,3,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,1,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,0,38,0,0,0,2,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,1,212,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,218.69999999999757,[2420.66337076 5906.1330543 ],458,107,2420.66337076,5906.1330543
1436,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.75999999999605,[2418.86337076 4761.7830543 ],170,64,2418.86337076,4761.7830543
1437,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,2,0,0,0,0,0,0,0,2,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,194.40000000000126,[2420.66337076 5195.1330543 ],411,64,2420.66337076,5195.1330543
1438,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,42,0,2,0,0,0,0,1,1,0,0,1,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,0,0,1,1,0,0,2,36,14,0,1,0,0,0,1,0,0,0,0,1,0,34,0,0,1,0,0,0,1,0,1,0,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,2,0,0,0,0,0,0,1,1,0,2,3,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,2,1,30,0,48,0,0,0,6,0,2,0,0,1,16,1,2,0,3,0,0,0,0,2,0,2,1,660,0,1,2,0,1,0,0,0,0,0,0,54,0,0,2,1,3,0,8,0,0,0,9,0,0,0,0,0,0,4,1,1,0,0,0,4,0,0,0,0,0,10,1,0,1,0,0,1,220.3199999999971,[2422.91337076 5290.9830543 ],1501,107,2422.91337076,5290.9830543
1439,1439,0,0,0,3,11,1,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,28,0,0,3,2,0,0,2,1,0,3,1,0,36,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,36,0,0,0,3,0,2,0,2,0,7,10,5,0,0,1,0,0,0,3,1,0,1,0,0,23,18,0,0,1,3,0,0,2,4,0,0,1,12,6,0,0,0,3,1,8,0,0,2,0,2,1,84,0,0,0,0,0,0,0,0,0,1,130,1,0,6,0,1,0,9,3,0,3,1,1,9,0,30,0,0,0,0,2,0,3,0,2,0,0,15,18,27,0,5,0,0,15,0,0,0,0,0,3,1,6,2,0,10,0,0,2,0,2,1,3,0,3,1,0,1,0,2,1,0,3,0,1,13,60,0,14,0,0,7,10,0,4,0,0,0,24,9,14,0,14,0,0,1,0,0,0,3,4,1428,1,0,0,1,0,4,0,1,0,0,1,12,1,2,7,0,2,2,8,0,0,1,15,1,0,0,1,0,4,0,0,2,2,0,1,1,0,1,0,3,1,6,0,0,14,3,0,4,447.12000000001336,[2426.51337076 5029.9830543 ],2380,105,2426.51337076,5029.9830543
1440,1440,0,3,1,3,3,1,0,1,0,3,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44,1,2,1,0,0,0,2,1,1,0,0,0,126,0,0,0,4,8,1,0,0,0,0,1,0,0,0,0,198,0,0,0,0,0,0,0,0,0,7,6,6,0,0,1,0,0,0,9,1,2,1,0,0,6,12,0,5,0,3,0,0,0,7,0,1,0,44,12,0,0,0,4,0,6,2,1,4,0,3,0,78,0,0,0,0,3,0,14,0,0,0,348,0,0,13,2,1,0,2,0,0,13,0,1,7,0,42,3,1,0,0,1,0,0,1,0,0,0,19,0,0,1,9,0,0,1,0,0,0,2,15,3,5,3,0,1,14,0,0,0,0,0,3,2,0,5,1,1,0,0,2,1,0,0,0,0,2,68,0,108,0,1,13,10,0,5,0,0,1,38,1,4,0,3,0,0,0,0,0,0,1,1,810,0,2,0,0,1,1,1,0,8,0,1,18,1,0,25,0,1,1,10,1,0,1,23,1,0,0,1,1,1,0,1,0,5,1,2,0,0,0,0,0,3,12,2,1,6,0,1,0,400.1399999999888,[2427.86337076 5510.1330543 ],2377,107,2427.86337076,5510.1330543
1441,1441,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,5,1,0,0,0,1,0,0,1,0,0,0,722,164,1,0,0,6,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,30,3,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2,0,0,0,0,0,2,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,13,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,92,0,56,0,0,3,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,56,0,2,0,5,1,0,0,0,1,0,0,6,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,1,0,0,0,6,4,0,0,292.4099999999891,[2426.51337076 5651.4330543 ],1366,107,2426.51337076,5651.4330543
